order_id,restaurant,cuisine,city,order_time,prep_time_min,delivery_time_min,delivery_distance_km,price,discount_percent,final_amount,rating,payment_method,is_first_order,delivery_partner_id
209689,PizzaBox,Healthy,Kolkata,1/1/2024 3:40,12,66,11.61,884,40,530.4,1,Card,0,467
209690,ChowTown,Healthy,Pune,5/22/2024 17:27,32,55,5.46,276,15,234.6,2,COD,0,786
209691,The Wok House,Chinese,Hyderabad,7/29/2024 17:14,18,65,9.07,429,5,407.55,1,Card,0,430
209692,Tandoori Palace,Chinese,Delhi,6/12/2024 20:33,23,64,11.7,514,20,411.2,4,UPI,1,612
209693,GrillMaster,Japanese,Delhi,1/11/2024 23:24,26,69,12.55,164,10,147.6,4,Wallet,0,435
209694,South Spice,Biryani,Pune,4/16/2024 12:21,34,71,7.34,877,15,745.45,1,COD,0,166
209695,Urban Thali,North Indian,Bangalore,6/6/2024 6:56,20,28,1.64,463,0,463,3,UPI,0,981
209696,BurgerVilla,Fast Food,Delhi,10/4/2024 0:33,24,56,5.79,856,40,513.6,2,Card,0,998
209697,The Wok House,North Indian,Chennai,7/18/2024 4:34,32,74,7.44,249,40,149.4,1,Wallet,1,526
209698,PizzaBox,Chinese,Bangalore,9/10/2024 6:42,13,50,6.52,148,20,118.4,4,UPI,1,565
209699,The Wok House,South Indian,Hyderabad,2/4/2024 21:39,11,37,8.69,497,30,347.9,5,COD,1,967
209700,Café Aroma,Japanese,Mumbai,4/20/2024 21:20,38,58,5.29,545,20,436,5,Wallet,0,342
209701,HealthyBowl,South Indian,Bangalore,3/10/2024 8:17,36,106,12.74,716,20,572.8,2,UPI,0,438
209702,Café Aroma,Healthy,Kolkata,2/11/2024 21:38,11,41,5.96,202,30,141.4,4,Card,0,620
209703,ChowTown,North Indian,Chennai,3/26/2024 1:04,31,93,13.92,393,0,393,5,UPI,1,484
209704,SpiceHub,South Indian,Bangalore,5/8/2024 9:11,31,90,11.72,248,40,148.8,5,COD,0,321
209705,Café Aroma,Japanese,Hyderabad,4/26/2024 14:34,38,69,9.4,291,40,174.6,5,COD,1,962
209706,Café Aroma,Biryani,Hyderabad,10/1/2024 17:27,43,85,12.17,144,0,144,4,Card,1,348
209707,GrillMaster,North Indian,Kolkata,2/20/2024 1:15,40,68,9.17,485,5,460.75,5,Wallet,1,541
209708,The Wok House,South Indian,Pune,4/7/2024 10:00,10,53,8.14,199,20,159.2,4,UPI,1,959
209709,PizzaBox,Chinese,Bangalore,2/20/2024 6:38,15,84,11.66,811,15,689.35,3,COD,1,881
209710,HealthyBowl,North Indian,Mumbai,9/6/2024 12:24,16,37,4.05,896,40,537.6,3,Card,0,276
209711,Urban Thali,Japanese,Pune,9/23/2024 11:24,17,71,12.97,719,0,719,4,Wallet,1,743
209712,South Spice,Italian,Bangalore,3/7/2024 1:11,35,67,10.62,171,30,119.7,5,UPI,0,170
209713,Café Aroma,North Indian,Mumbai,11/14/2024 6:07,25,56,8.49,882,30,617.4,4,Wallet,1,670
209714,PastaFiesta,Chinese,Hyderabad,12/13/2024 0:10,24,97,14.62,244,20,195.2,3,Wallet,1,174
209715,ChowTown,Japanese,Chennai,11/11/2024 4:43,14,22,1.66,427,0,427,3,Card,1,589
209716,GrillMaster,South Indian,Chennai,4/25/2024 4:45,23,70,12.91,647,5,614.65,3,COD,0,823
209717,Biryani Express,Fast Food,Hyderabad,5/31/2024 14:07,40,89,14.94,182,30,127.4,1,UPI,0,805
209718,HealthyBowl,Italian,Bangalore,1/9/2024 3:43,26,47,3.97,831,30,581.7,1,Wallet,0,235
209719,The Wok House,South Indian,Hyderabad,12/25/2024 11:53,34,81,13.16,782,10,703.8,1,UPI,1,753
209720,BurgerVilla,Fast Food,Pune,9/25/2024 22:58,41,65,6.51,261,5,247.95,3,UPI,0,532
209721,HealthyBowl,Japanese,Hyderabad,9/30/2024 17:45,38,58,6.19,625,5,593.75,3,Card,0,839
209722,HealthyBowl,North Indian,Kolkata,10/29/2024 1:50,28,64,8.81,204,0,204,3,Wallet,1,490
209723,PastaFiesta,Fast Food,Chennai,5/26/2024 5:27,32,50,5.15,820,10,738,1,Card,0,386
209724,Tandoori Palace,Fast Food,Kolkata,11/21/2024 5:20,27,31,0.8,848,10,763.2,5,COD,1,455
209725,Café Aroma,Fast Food,Hyderabad,11/20/2024 0:10,19,48,6.3,523,30,366.1,1,UPI,1,812
209726,BurgerVilla,North Indian,Mumbai,7/23/2024 14:04,44,71,8.99,576,40,345.6,2,Card,1,436
209727,SushiZone,North Indian,Delhi,6/11/2024 20:44,35,46,1.94,568,30,397.6,5,COD,1,884
209728,GrillMaster,Biryani,Kolkata,6/10/2024 12:34,33,56,4.57,523,15,444.55,1,Wallet,1,786
209729,Biryani Express,Healthy,Chennai,1/15/2024 21:08,21,42,3.78,814,0,814,4,UPI,0,554
209730,The Wok House,Italian,Pune,11/2/2024 8:40,44,62,3.44,897,40,538.2,4,COD,1,729
209731,BurgerVilla,Biryani,Mumbai,1/17/2024 19:23,32,59,8.45,211,30,147.7,5,Card,1,995
209732,BurgerVilla,South Indian,Kolkata,11/19/2024 23:42,14,48,6.48,799,10,719.1,5,COD,1,384
209733,SpiceHub,North Indian,Hyderabad,8/23/2024 6:17,17,81,13.92,213,10,191.7,3,Card,0,325
209734,PizzaBox,Healthy,Delhi,3/23/2024 9:28,39,75,8.12,558,5,530.1,4,Card,0,416
209735,Biryani Express,South Indian,Pune,5/9/2024 21:29,20,52,6.15,711,5,675.45,4,COD,1,175
209736,BurgerVilla,South Indian,Pune,5/3/2024 4:43,25,45,3.92,833,40,499.8,1,COD,1,444
209737,Café Aroma,Fast Food,Delhi,7/12/2024 14:41,28,48,4.53,567,10,510.3,3,UPI,1,714
209738,GrillMaster,Healthy,Kolkata,12/21/2024 6:47,23,51,5.79,735,15,624.75,1,UPI,1,245
209739,GrillMaster,Japanese,Hyderabad,12/22/2024 12:56,13,56,13.67,337,5,320.15,3,Card,1,656
209740,Urban Thali,Fast Food,Hyderabad,11/21/2024 3:36,18,64,8.3,829,40,497.4,1,Card,0,577
209741,The Wok House,Italian,Bangalore,6/20/2024 6:50,37,93,10.61,349,20,279.2,4,Wallet,1,901
209742,WrapWorld,South Indian,Mumbai,4/21/2024 5:47,26,52,5.24,124,15,105.4,3,COD,0,735
209743,PastaFiesta,Fast Food,Mumbai,7/30/2024 13:24,22,90,14.05,805,10,724.5,3,Wallet,0,435
209744,GrillMaster,Fast Food,Bangalore,5/20/2024 10:24,44,115,14.63,430,40,258,1,UPI,1,543
209745,SpiceHub,North Indian,Kolkata,1/23/2024 12:03,36,56,5.13,212,15,180.2,5,COD,1,814
209746,Biryani Express,Japanese,Chennai,9/29/2024 13:25,31,33,0.85,467,0,467,1,COD,1,816
209747,Café Aroma,North Indian,Hyderabad,5/30/2024 2:03,41,101,10.3,295,5,280.25,1,COD,0,759
209748,BurgerVilla,North Indian,Bangalore,6/9/2024 20:48,44,94,12.73,571,30,399.7,3,COD,1,928
209749,SushiZone,North Indian,Hyderabad,4/11/2024 23:35,43,55,4.15,348,20,278.4,2,COD,1,815
209750,Biryani Express,Chinese,Delhi,1/25/2024 3:37,38,55,2.98,612,5,581.4,5,COD,1,172
209751,The Wok House,South Indian,Delhi,7/15/2024 9:27,28,32,1.3,748,20,598.4,3,Wallet,0,403
209752,SushiZone,South Indian,Delhi,4/6/2024 1:22,38,118,14.65,880,20,704,1,Card,1,349
209753,ChowTown,Healthy,Kolkata,10/2/2024 14:47,28,87,10.31,534,5,507.3,2,UPI,1,488
209754,WrapWorld,Healthy,Kolkata,2/23/2024 18:11,36,55,4.08,376,5,357.2,1,UPI,0,474
209755,SushiZone,Fast Food,Pune,2/8/2024 0:44,33,68,8.42,534,15,453.9,2,COD,0,346
209756,SushiZone,South Indian,Pune,6/9/2024 18:56,15,55,12.07,198,20,158.4,3,Wallet,0,958
209757,The Wok House,South Indian,Delhi,1/30/2024 21:57,10,52,11.96,328,15,278.8,1,Card,0,287
209758,PastaFiesta,South Indian,Pune,7/7/2024 4:37,33,89,11.04,846,5,803.7,1,UPI,0,970
209759,PastaFiesta,Healthy,Delhi,12/17/2024 11:09,40,53,2.82,462,30,323.4,3,COD,1,282
209760,SushiZone,Japanese,Pune,5/3/2024 18:17,38,111,14.38,152,5,144.4,4,Wallet,0,492
209761,SpiceHub,Fast Food,Hyderabad,3/26/2024 11:20,40,86,14.65,791,15,672.35,5,UPI,1,863
209762,PizzaBox,Fast Food,Kolkata,11/2/2024 17:46,31,44,2.31,463,40,277.8,1,Wallet,1,453
209763,GrillMaster,North Indian,Mumbai,4/30/2024 6:33,32,40,1.63,222,40,133.2,3,Card,0,746
209764,BurgerVilla,South Indian,Hyderabad,2/2/2024 8:28,12,42,7.74,529,40,317.4,5,Wallet,0,562
209765,HealthyBowl,Chinese,Mumbai,7/4/2024 9:12,39,98,10.29,296,10,266.4,2,COD,1,549
209766,SushiZone,Italian,Chennai,10/5/2024 7:56,33,52,4.99,890,5,845.5,1,UPI,0,592
209767,BurgerVilla,Italian,Bangalore,6/11/2024 15:21,11,82,14.86,620,40,372,2,UPI,0,169
209768,Tandoori Palace,North Indian,Chennai,5/31/2024 21:23,31,75,8.24,273,0,273,5,Card,1,900
209769,WrapWorld,Italian,Hyderabad,3/29/2024 20:50,13,73,10.8,837,0,837,2,Card,0,869
209770,Biryani Express,Chinese,Pune,12/28/2024 8:07,29,38,2.77,404,5,383.8,5,UPI,1,776
209771,The Wok House,South Indian,Pune,1/21/2024 13:20,16,45,6.5,670,20,536,1,COD,1,771
209772,Tandoori Palace,Italian,Hyderabad,5/21/2024 11:22,42,84,14,398,15,338.3,2,COD,0,549
209773,South Spice,Biryani,Kolkata,1/26/2024 5:53,26,71,7.73,351,30,245.7,5,UPI,0,487
209774,Café Aroma,North Indian,Chennai,12/22/2024 15:26,12,23,3.47,289,0,289,4,COD,1,311
209775,ChowTown,South Indian,Chennai,11/1/2024 23:35,44,52,1.99,728,10,655.2,2,Card,0,113
209776,SpiceHub,Fast Food,Mumbai,9/24/2024 23:09,19,42,6.55,301,30,210.7,5,UPI,0,902
209777,GrillMaster,Chinese,Kolkata,2/2/2024 7:55,13,35,6.67,663,20,530.4,4,UPI,0,577
209778,BurgerVilla,Fast Food,Kolkata,1/23/2024 22:48,32,39,2.23,313,40,187.8,3,Wallet,0,136
209779,GrillMaster,Chinese,Pune,12/8/2024 8:32,26,87,14.64,142,30,99.4,1,Card,0,103
209780,PizzaBox,Japanese,Delhi,2/5/2024 10:40,34,40,1.52,495,15,420.75,1,Card,1,759
209781,SushiZone,Italian,Pune,7/4/2024 21:59,22,75,10.92,322,30,225.4,3,Card,0,789
209782,Tandoori Palace,North Indian,Chennai,6/16/2024 8:14,16,34,5.59,470,40,282,2,Card,1,810
209783,Urban Thali,Biryani,Pune,6/9/2024 6:29,14,27,3.4,856,20,684.8,2,Card,0,285
209784,The Wok House,Biryani,Mumbai,9/20/2024 20:27,23,42,4.74,594,0,594,3,Card,1,268
209785,BurgerVilla,Healthy,Delhi,2/29/2024 9:53,32,38,1.25,211,40,126.6,3,Wallet,1,303
209786,GrillMaster,Italian,Pune,9/9/2024 5:12,19,26,2.39,739,15,628.15,5,COD,1,808
209787,BurgerVilla,Italian,Pune,9/27/2024 22:15,37,50,3.85,712,0,712,5,UPI,0,196
209788,South Spice,Healthy,Delhi,2/12/2024 1:13,26,97,14.46,338,10,304.2,3,COD,0,915
209789,HealthyBowl,Healthy,Chennai,1/12/2024 10:19,44,55,3.23,562,30,393.4,4,Card,0,481
209790,SpiceHub,Fast Food,Bangalore,6/30/2024 15:48,27,44,3,457,5,434.15,1,UPI,0,875
209791,SpiceHub,Healthy,Mumbai,2/24/2024 17:01,30,98,12.22,407,15,345.95,4,COD,0,797
209792,Urban Thali,Biryani,Delhi,4/22/2024 17:53,31,60,6.91,198,40,118.8,1,UPI,1,319
209793,Tandoori Palace,Chinese,Bangalore,4/13/2024 23:25,27,49,6.59,869,10,782.1,5,COD,0,485
209794,WrapWorld,Chinese,Delhi,6/30/2024 20:49,43,77,9.89,146,15,124.1,5,UPI,1,304
209795,Biryani Express,Biryani,Pune,5/4/2024 16:28,40,71,6.45,123,15,104.55,5,UPI,1,281
209796,South Spice,South Indian,Kolkata,8/9/2024 23:43,11,14,0.76,346,15,294.1,3,COD,0,943
209797,SushiZone,Fast Food,Mumbai,11/28/2024 6:33,34,83,8.89,285,10,256.5,4,COD,1,769
209798,SpiceHub,Healthy,Pune,6/20/2024 7:13,36,55,4.11,824,40,494.4,2,Wallet,0,373
209799,BurgerVilla,North Indian,Chennai,8/7/2024 9:38,12,45,9.88,441,10,396.9,2,COD,1,127
209800,SushiZone,Healthy,Mumbai,9/22/2024 14:05,22,61,9.15,776,15,659.6,5,UPI,1,138
209801,SpiceHub,South Indian,Delhi,5/6/2024 0:15,36,86,13.55,375,0,375,1,Card,0,775
209802,Tandoori Palace,Fast Food,Mumbai,11/2/2024 22:43,23,69,11.35,768,20,614.4,5,Card,1,218
209803,PastaFiesta,North Indian,Chennai,4/23/2024 22:13,40,83,11.78,215,15,182.75,3,Card,0,567
209804,Urban Thali,North Indian,Hyderabad,4/22/2024 17:33,22,71,13.61,590,30,413,5,Wallet,0,191
209805,SpiceHub,Fast Food,Mumbai,10/23/2024 1:58,33,35,0.52,513,40,307.8,4,Wallet,0,497
209806,Café Aroma,Healthy,Pune,4/14/2024 23:00,13,32,3.73,286,15,243.1,1,Wallet,1,818
209807,BurgerVilla,Chinese,Chennai,3/27/2024 12:48,22,77,14.28,329,40,197.4,3,UPI,1,330
209808,SushiZone,Fast Food,Hyderabad,7/18/2024 1:04,42,60,5.76,563,10,506.7,3,UPI,0,802
209809,HealthyBowl,South Indian,Hyderabad,9/28/2024 14:28,32,68,11.15,178,10,160.2,3,UPI,0,660
209810,PizzaBox,North Indian,Mumbai,9/23/2024 5:03,24,29,1.28,393,30,275.1,3,UPI,0,492
209811,BurgerVilla,Biryani,Delhi,9/9/2024 11:02,38,50,2.84,796,0,796,5,COD,0,183
209812,GrillMaster,Biryani,Chennai,12/18/2024 6:18,10,40,5.08,295,0,295,1,Wallet,0,208
209813,PizzaBox,North Indian,Mumbai,7/29/2024 16:56,42,66,5.81,517,40,310.2,3,COD,0,643
209814,ChowTown,North Indian,Pune,1/20/2024 9:38,15,86,14.58,668,10,601.2,2,UPI,0,331
209815,PastaFiesta,Healthy,Chennai,8/31/2024 12:51,36,41,1.73,594,20,475.2,1,COD,0,701
209816,HealthyBowl,South Indian,Bangalore,8/27/2024 17:35,15,55,7.35,593,0,593,2,Card,1,593
209817,PastaFiesta,Italian,Kolkata,2/29/2024 21:19,20,53,8.27,635,40,381,2,UPI,1,666
209818,Urban Thali,North Indian,Chennai,11/30/2024 3:23,23,30,1.35,264,20,211.2,5,Card,0,995
209819,Tandoori Palace,South Indian,Mumbai,1/24/2024 8:31,41,66,5.82,618,10,556.2,5,Card,1,868
209820,Café Aroma,South Indian,Kolkata,5/6/2024 18:24,22,49,8.97,886,0,886,1,Wallet,0,692
209821,ChowTown,Italian,Hyderabad,10/6/2024 1:04,30,80,10.9,850,40,510,5,COD,1,613
209822,The Wok House,Healthy,Mumbai,7/18/2024 5:04,31,60,6.84,413,0,413,2,COD,1,418
209823,The Wok House,Biryani,Chennai,1/30/2024 21:38,12,70,11.88,259,15,220.15,1,COD,0,713
209824,GrillMaster,Japanese,Hyderabad,5/15/2024 11:11,22,68,9.53,424,30,296.8,5,UPI,0,958
209825,Tandoori Palace,Healthy,Kolkata,7/17/2024 20:01,31,80,11.4,443,40,265.8,2,UPI,0,126
209826,Urban Thali,Japanese,Bangalore,6/2/2024 19:21,28,63,6.64,325,10,292.5,3,Wallet,1,467
209827,Urban Thali,South Indian,Pune,5/17/2024 4:09,13,40,6.84,658,40,394.8,2,UPI,0,555
209828,PastaFiesta,Japanese,Delhi,10/3/2024 17:58,44,88,13.3,502,30,351.4,1,Wallet,1,331
209829,ChowTown,North Indian,Delhi,8/28/2024 10:56,31,64,6.36,196,0,196,4,COD,1,283
209830,PizzaBox,Italian,Hyderabad,5/15/2024 18:36,29,82,12.65,552,5,524.4,4,Wallet,0,197
209831,WrapWorld,Japanese,Kolkata,2/12/2024 8:07,22,105,14.69,565,0,565,5,Wallet,1,860
209832,SpiceHub,Healthy,Bangalore,3/12/2024 19:14,40,68,5.69,356,0,356,3,UPI,1,343
209833,SushiZone,North Indian,Mumbai,9/6/2024 21:16,12,42,6.71,406,5,385.7,4,Card,0,339
209834,HealthyBowl,North Indian,Chennai,3/12/2024 23:07,11,28,3.71,555,30,388.5,4,Wallet,0,667
209835,PastaFiesta,North Indian,Delhi,7/14/2024 10:41,25,90,13.92,509,30,356.3,1,UPI,0,653
209836,Urban Thali,Biryani,Hyderabad,5/12/2024 9:31,34,47,3.89,616,40,369.6,4,Card,1,915
209837,WrapWorld,Italian,Kolkata,6/4/2024 22:48,14,35,7.24,251,20,200.8,1,COD,1,945
209838,Café Aroma,Biryani,Hyderabad,11/18/2024 14:35,28,73,10.9,248,15,210.8,2,COD,0,154
209839,HealthyBowl,Italian,Delhi,2/17/2024 12:08,22,64,9.74,561,30,392.7,2,Wallet,1,186
209840,SushiZone,Japanese,Bangalore,9/15/2024 14:38,30,86,12.16,710,0,710,5,Card,1,739
209841,WrapWorld,Chinese,Kolkata,1/2/2024 11:11,44,95,9.01,280,30,196,5,Wallet,0,246
209842,PizzaBox,South Indian,Hyderabad,1/24/2024 17:21,21,69,8.23,324,15,275.4,3,UPI,1,381
209843,BurgerVilla,Chinese,Hyderabad,2/14/2024 2:52,17,76,10.73,702,0,702,4,Card,0,480
209844,BurgerVilla,Japanese,Pune,2/6/2024 6:45,33,49,3.33,389,40,233.4,1,Card,0,930
209845,PizzaBox,South Indian,Chennai,1/29/2024 14:28,32,82,9.3,641,40,384.6,3,Card,0,859
209846,BurgerVilla,Japanese,Pune,5/10/2024 23:46,29,70,10.9,195,30,136.5,3,COD,0,289
209847,ChowTown,Biryani,Bangalore,3/19/2024 7:17,38,71,6.6,700,20,560,5,Wallet,1,129
209848,PastaFiesta,Japanese,Hyderabad,8/5/2024 9:57,16,62,10.01,756,30,529.2,4,UPI,0,205
209849,ChowTown,Biryani,Kolkata,1/21/2024 17:55,28,58,7.43,287,15,243.95,5,Wallet,0,951
209850,ChowTown,North Indian,Mumbai,4/21/2024 19:32,41,95,12.41,276,10,248.4,2,COD,1,844
209851,BurgerVilla,Japanese,Mumbai,1/17/2024 7:00,19,30,2.5,847,0,847,5,COD,0,344
209852,South Spice,Biryani,Mumbai,1/14/2024 5:01,31,40,2.66,643,15,546.55,2,UPI,1,465
209853,BurgerVilla,Biryani,Delhi,2/5/2024 10:25,37,111,12.78,565,15,480.25,4,Card,0,856
209854,Tandoori Palace,Biryani,Chennai,9/19/2024 6:39,10,60,8.9,123,0,123,1,Wallet,0,636
209855,GrillMaster,North Indian,Hyderabad,9/17/2024 8:37,36,51,4.06,596,0,596,1,Wallet,1,165
209856,PastaFiesta,Italian,Bangalore,6/13/2024 14:11,38,74,9.54,652,15,554.2,4,Wallet,0,204
209857,ChowTown,Japanese,Delhi,1/9/2024 14:07,38,42,1.35,457,15,388.45,3,Wallet,0,468
209858,PizzaBox,Healthy,Pune,7/13/2024 9:32,32,48,3.31,764,40,458.4,3,Wallet,0,935
209859,Urban Thali,Fast Food,Chennai,2/20/2024 9:41,44,95,14.33,778,30,544.6,2,UPI,1,813
209860,ChowTown,North Indian,Kolkata,2/17/2024 9:16,37,69,6.74,622,40,373.2,4,Wallet,0,636
209861,SushiZone,North Indian,Delhi,7/30/2024 14:13,14,29,4.48,489,15,415.65,2,Card,1,999
209862,The Wok House,Fast Food,Kolkata,6/4/2024 21:43,16,63,14.36,569,0,569,3,UPI,0,476
209863,SpiceHub,Japanese,Mumbai,4/25/2024 15:16,10,31,5.02,564,40,338.4,4,Card,1,770
209864,BurgerVilla,Japanese,Bangalore,10/23/2024 6:03,31,50,5.93,779,15,662.15,3,COD,1,451
209865,SpiceHub,North Indian,Pune,8/30/2024 9:51,15,75,14.97,896,5,851.2,3,COD,1,992
209866,Urban Thali,South Indian,Mumbai,1/12/2024 16:22,10,51,7.08,499,30,349.3,3,COD,1,543
209867,Urban Thali,Healthy,Mumbai,2/15/2024 2:24,14,29,4.07,385,0,385,5,COD,1,270
209868,The Wok House,Italian,Mumbai,4/30/2024 17:20,29,45,5.06,680,5,646,3,Card,1,124
209869,PastaFiesta,South Indian,Kolkata,3/19/2024 10:22,30,102,12.9,376,10,338.4,3,Wallet,1,747
209870,The Wok House,Italian,Delhi,12/28/2024 6:41,43,60,5.61,357,5,339.15,2,Card,1,714
209871,Tandoori Palace,Italian,Pune,11/18/2024 19:09,19,46,6.07,541,0,541,5,COD,1,954
209872,ChowTown,Healthy,Pune,5/13/2024 10:07,44,47,0.79,894,5,849.3,3,Card,0,371
209873,BurgerVilla,Chinese,Delhi,3/8/2024 13:44,34,73,8.91,238,40,142.8,4,UPI,1,832
209874,ChowTown,Chinese,Hyderabad,4/22/2024 4:17,37,54,4.31,799,15,679.15,4,UPI,0,334
209875,Tandoori Palace,Japanese,Hyderabad,8/22/2024 4:50,23,40,2.96,825,30,577.5,5,UPI,1,956
209876,PastaFiesta,Italian,Pune,6/21/2024 6:40,20,99,14.59,421,10,378.9,5,Wallet,1,905
209877,PastaFiesta,North Indian,Bangalore,12/27/2024 22:59,40,76,7.67,555,0,555,5,Wallet,0,382
209878,HealthyBowl,Italian,Mumbai,2/27/2024 5:50,10,61,10.82,894,30,625.8,3,UPI,0,951
209879,Café Aroma,Italian,Bangalore,2/20/2024 7:03,36,71,8.02,402,30,281.4,2,Wallet,0,592
209880,Biryani Express,South Indian,Delhi,4/16/2024 19:13,12,15,0.73,712,30,498.4,4,Wallet,0,264
209881,South Spice,Italian,Kolkata,11/26/2024 7:10,22,93,14.67,281,40,168.6,2,COD,1,956
209882,HealthyBowl,North Indian,Mumbai,4/16/2024 7:16,37,77,9.25,340,15,289,2,UPI,0,801
209883,South Spice,Healthy,Pune,11/23/2024 10:58,26,81,9.63,612,5,581.4,2,COD,1,305
209884,PizzaBox,Fast Food,Chennai,12/9/2024 10:58,26,46,5.02,752,30,526.4,2,UPI,0,882
209885,WrapWorld,Fast Food,Mumbai,4/23/2024 21:53,22,88,11.97,383,0,383,5,Card,1,533
209886,SushiZone,Chinese,Kolkata,5/26/2024 1:52,33,69,7.62,482,15,409.7,5,COD,0,510
209887,Biryani Express,Chinese,Pune,2/22/2024 21:50,39,51,3.22,360,5,342,4,COD,1,873
209888,SushiZone,Healthy,Kolkata,11/1/2024 19:05,41,86,9.39,474,30,331.8,5,COD,0,619
209889,South Spice,Biryani,Mumbai,1/12/2024 12:02,44,55,2.36,869,30,608.3,2,COD,0,374
209890,PizzaBox,Biryani,Mumbai,2/8/2024 18:22,21,54,7.51,647,40,388.2,4,Wallet,1,852
209891,WrapWorld,South Indian,Kolkata,12/7/2024 12:35,21,91,12.1,734,10,660.6,2,UPI,1,325
209892,GrillMaster,Chinese,Kolkata,8/20/2024 9:27,21,95,14.73,345,30,241.5,4,UPI,1,875
209893,Urban Thali,Healthy,Delhi,10/24/2024 17:04,14,30,4.1,523,0,523,3,UPI,1,962
209894,Biryani Express,Healthy,Chennai,9/11/2024 3:15,21,40,3.66,453,20,362.4,3,Card,0,553
209895,Café Aroma,South Indian,Hyderabad,8/19/2024 6:23,22,44,6.11,860,30,602,1,Card,0,257
209896,PizzaBox,Chinese,Kolkata,1/9/2024 1:26,39,49,2.03,471,30,329.7,1,UPI,0,730
209897,GrillMaster,South Indian,Pune,10/14/2024 5:18,20,95,14.27,321,30,224.7,4,UPI,1,851
209898,Biryani Express,Fast Food,Hyderabad,8/6/2024 16:47,14,56,12.2,146,40,87.6,3,COD,1,568
209899,SpiceHub,Italian,Chennai,4/23/2024 2:59,40,50,2.13,605,5,574.75,2,COD,1,986
209900,PastaFiesta,Chinese,Chennai,10/10/2024 21:32,42,47,1.14,589,40,353.4,4,Card,0,345
209901,WrapWorld,Japanese,Bangalore,8/4/2024 0:10,27,42,4.11,561,20,448.8,1,Card,1,978
209902,The Wok House,Healthy,Delhi,10/5/2024 8:32,36,68,6.27,184,15,156.4,5,UPI,0,134
209903,HealthyBowl,Biryani,Pune,8/9/2024 10:41,11,38,5.96,293,20,234.4,3,Wallet,0,406
209904,BurgerVilla,Fast Food,Kolkata,7/12/2024 15:47,33,50,5.84,445,0,445,3,Wallet,1,281
209905,PizzaBox,North Indian,Hyderabad,6/2/2024 12:32,39,88,11.02,669,0,669,2,Wallet,0,256
209906,SushiZone,Chinese,Chennai,11/5/2024 22:14,26,38,3.6,338,15,287.3,2,COD,1,461
209907,GrillMaster,North Indian,Bangalore,7/28/2024 4:54,28,30,0.55,232,10,208.8,4,COD,1,279
209908,South Spice,Chinese,Bangalore,3/16/2024 0:22,21,57,9.91,385,30,269.5,4,UPI,0,761
209909,Biryani Express,Japanese,Bangalore,5/9/2024 15:47,14,52,10.37,789,20,631.2,4,Wallet,1,930
209910,South Spice,South Indian,Mumbai,3/3/2024 8:17,12,19,1.85,772,5,733.4,3,Wallet,0,256
209911,SushiZone,Japanese,Chennai,12/26/2024 15:52,39,52,3.38,272,40,163.2,4,UPI,0,267
209912,GrillMaster,Biryani,Mumbai,3/10/2024 3:11,23,37,3.36,676,20,540.8,5,UPI,0,996
209913,SpiceHub,Japanese,Pune,8/31/2024 1:16,22,39,5.94,638,5,606.1,3,UPI,1,441
209914,PastaFiesta,Italian,Mumbai,1/9/2024 7:38,26,38,3.62,609,0,609,1,UPI,1,766
209915,Tandoori Palace,Italian,Chennai,9/17/2024 12:25,14,22,2.52,883,20,706.4,2,Wallet,1,528
209916,Café Aroma,Chinese,Kolkata,5/28/2024 20:23,31,81,10.42,205,5,194.75,3,Card,0,117
209917,South Spice,Italian,Bangalore,8/20/2024 9:02,23,40,4.95,148,5,140.6,3,UPI,1,454
209918,GrillMaster,South Indian,Hyderabad,3/18/2024 21:49,14,60,10.04,766,30,536.2,1,Wallet,0,413
209919,PastaFiesta,Fast Food,Pune,4/11/2024 17:02,34,89,12.95,524,15,445.4,1,UPI,1,288
209920,PizzaBox,Biryani,Chennai,9/10/2024 1:19,31,67,8.56,433,5,411.35,3,Card,1,920
209921,ChowTown,Italian,Pune,11/15/2024 8:45,42,101,10.17,644,40,386.4,4,UPI,1,562
209922,PizzaBox,Fast Food,Delhi,1/4/2024 8:18,25,70,14.38,357,30,249.9,4,Wallet,1,987
209923,BurgerVilla,North Indian,Kolkata,3/8/2024 20:20,10,54,10.36,718,5,682.1,5,COD,1,790
209924,Tandoori Palace,Biryani,Hyderabad,8/22/2024 22:35,14,48,6.49,352,0,352,2,UPI,1,472
209925,GrillMaster,Fast Food,Bangalore,6/24/2024 14:58,11,20,3.07,499,5,474.05,3,UPI,1,751
209926,HealthyBowl,Healthy,Delhi,1/30/2024 2:28,27,65,10.93,169,20,135.2,5,Wallet,1,888
209927,Tandoori Palace,Fast Food,Kolkata,3/23/2024 7:03,22,55,7.89,276,0,276,5,UPI,0,457
209928,HealthyBowl,Biryani,Pune,8/1/2024 3:24,13,41,7.29,583,10,524.7,5,Card,1,701
209929,GrillMaster,North Indian,Kolkata,3/27/2024 4:38,36,56,5.15,475,30,332.5,5,Card,1,380
209930,Urban Thali,Italian,Pune,7/17/2024 17:41,33,74,11.51,842,40,505.2,4,COD,1,391
209931,GrillMaster,Japanese,Pune,4/4/2024 23:33,43,69,5.87,139,5,132.05,5,Wallet,0,942
209932,SushiZone,Italian,Delhi,10/15/2024 3:17,14,16,0.62,144,15,122.4,3,Card,0,111
